Country,Partner Name,Trade Flow,Product Group,Indicator,Year,Amount,SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production,TII,TII Score
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2012,17961238.47,52514,United States,Saudi Arabia,S-70L Black Hawk,transport helicopter,Aircraft,2012,No,12,Yes,2015,No,New,7.25,7.25,87,No,TII,1.235680895
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2012,17961238.47,52514,United States,Saudi Arabia,S-70L Black Hawk,transport helicopter,Aircraft,2012,No,12,Yes,2014,Yes,New,7.25,7.25,87,No,TII,1.235680895
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2012,37927.279,55815,United States,Afghanistan,C-130H Hercules,transport aircraft,Aircraft,2012,Yes,1,No,2015,No,Second hand,28,11.2,11.2,No,TII,1.614137773
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2012,37927.279,55815,United States,Afghanistan,C-130H Hercules,transport aircraft,Aircraft,2012,Yes,1,No,2014,No,Second hand,28,11.2,11.2,No,TII,1.614137773
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2012,37927.279,55815,United States,Afghanistan,C-130H Hercules,transport aircraft,Aircraft,2012,Yes,2,No,2013,No,Second hand,28,11.2,22.4,No,TII,1.614137773
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2012,37927.279,53495,United States,Afghanistan,ASV-150,APC,Armoured vehicles,2012,No,71,Yes,2014,No,New,0.45,0.45,31.95,No,TII,1.614137773
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2012,37927.279,54303,United States,Afghanistan,ASV-150,APC,Armoured vehicles,2012,Yes,86,Yes,2014,No,New,0.45,0.45,38.7,No,TII,1.614137773
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2012,37927.279,54303,United States,Afghanistan,ASV-150,APC,Armoured vehicles,2012,Yes,50,Yes,2013,No,New,0.45,0.45,22.5,No,TII,1.614137773
United States,China,Import,  All Products,Import (US$ Thousand),2012,444386003.5,,United States,China,,,,2012,,,,,,,,,,,TII,0.882156108
United States,India,Import,  All Products,Import (US$ Thousand),2012,41904468.28,52855,United States,India,Harpoon Block-2,anti-ship missile/SSM,Missiles,2012,No,21,No,2014,No,New,1,1,21,No,TII,0.703072666
United States,Iraq,Import,  All Products,Import (US$ Thousand),2012,19638419.75,55880,United States,Iraq,Sniper,aircraft EO system,Sensors,2012,No,20,Yes,2015,Yes,New,1,1,20,No,TII,0.527623265
United States,Iraq,Import,  All Products,Import (US$ Thousand),2012,19638419.75,55544,United States,Iraq,M-88A2,ARV,Armoured vehicles,2012,No,8,Yes,2014,Yes,New,2,2,16,No,TII,0.527623265
United States,Iraq,Import,  All Products,Import (US$ Thousand),2012,19638419.75,55177,United States,Iraq,Stinger,portable SAM,Missiles,2012,No,100,Yes,2014,Yes,New,0.08,0.08,8,No,TII,0.527623265
United States,Iraq,Import,  All Products,Import (US$ Thousand),2012,19638419.75,55177,United States,Iraq,Stinger,portable SAM,Missiles,2012,No,100,Yes,2013,No,New,0.08,0.08,8,No,TII,0.527623265
United States,Iraq,Import,  All Products,Import (US$ Thousand),2012,19638419.75,55112,United States,Iraq,DB-110,aircraft recce system,Sensors,2012,No,2,Yes,2015,Yes,New,4,4,8,No,TII,0.527623265
United States,Iraq,Import,  All Products,Import (US$ Thousand),2012,19638419.75,55112,United States,Iraq,DB-110,aircraft recce system,Sensors,2012,No,2,Yes,2016,Yes,New,4,4,8,No,TII,0.527623265
United States,Iraq,Import,  All Products,Import (US$ Thousand),2012,19638419.75,54584,United States,Iraq,APG-68,combat aircraft radar,Sensors,2012,No,4,Yes,2015,Yes,New,2,2,8,No,TII,0.527623265
United States,Iraq,Import,  All Products,Import (US$ Thousand),2012,19638419.75,53525,United States,Iraq,Avenger AD,mobile SAM system,Air defence systems,2012,Yes,3,Yes,2013,No,Second hand,0.63,0.25,0.76,No,TII,0.527623265
United States,Iraq,Import,  All Products,Import (US$ Thousand),2012,19638419.75,53525,United States,Iraq,Avenger AD,mobile SAM system,Air defence systems,2012,Yes,5,Yes,2014,Yes,Second hand,0.63,0.25,1.26,No,TII,0.527623265
United States,Israel,Import,  All Products,Import (US$ Thousand),2012,22340592.65,54617,United States,Israel,F-124 (2850),turbofan,Engines,2012,No,18,Yes,2014,No,New,1,1,18,No,TII,2.056661244
United States,Israel,Import,  All Products,Import (US$ Thousand),2012,22340592.65,54617,United States,Israel,F-124 (2850),turbofan,Engines,2012,No,26,Yes,2015,No,New,1,1,26,No,TII,2.056661244
United States,Israel,Import,  All Products,Import (US$ Thousand),2012,22340592.65,54617,United States,Israel,F-124 (2850),turbofan,Engines,2012,No,16,Yes,2016,No,New,1,1,16,No,TII,2.056661244
United States,Israel,Import,  All Products,Import (US$ Thousand),2012,22340592.65,58816,United States,Israel,GBU-39,guided glide bomb,Missiles,2012,No,1150,Yes,2016,Yes,New,0.02,0.02,23,No,TII,2.056661244
United States,Israel,Import,  All Products,Import (US$ Thousand),2012,22340592.65,58816,United States,Israel,GBU-39,guided glide bomb,Missiles,2012,No,1150,Yes,2017,Yes,New,0.02,0.02,23,No,TII,2.056661244
United States,Israel,Import,  All Products,Import (US$ Thousand),2012,22340592.65,58816,United States,Israel,GBU-39,guided glide bomb,Missiles,2012,No,1150,Yes,2015,Yes,New,0.02,0.02,23,No,TII,2.056661244
United States,Israel,Import,  All Products,Import (US$ Thousand),2012,22340592.65,58821,United States,Israel,JDAM,guided bomb,Missiles,2012,No,1500,Yes,2013,Yes,New,0.02,0.02,30,No,TII,2.056661244
United States,Israel,Import,  All Products,Import (US$ Thousand),2012,22340592.65,58097,United States,Israel,M-113,APC,Armoured vehicles,2012,No,1,Yes,2013,No,Second hand,0.25,0.1,0.1,No,TII,2.056661244
United States,Israel,Import,  All Products,Import (US$ Thousand),2012,22340592.65,58097,United States,Israel,M-113,APC,Armoured vehicles,2012,No,255,Yes,2014,No,Second hand,0.25,0.1,25.5,No,TII,2.056661244
United States,Israel,Import,  All Products,Import (US$ Thousand),2012,22340592.65,58097,United States,Israel,M-113,APC,Armoured vehicles,2012,No,44,Yes,2015,Yes,Second hand,0.25,0.1,4.4,No,TII,2.056661244
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,35259,United States,Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,6,No,2021,No,New,55,55,330,Yes,TII,1.232182852
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,35259,United States,Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,7,Yes,2022,No,New,55,55,385,Yes,TII,1.232182852
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,35259,United States,Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,6,Yes,2018,No,New,55,55,330,Yes,TII,1.232182852
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,35259,United States,Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,6,Yes,2019,No,New,55,55,330,Yes,TII,1.232182852
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,35259,United States,Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,4,No,2020,No,New,55,55,220,Yes,TII,1.232182852
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,35259,United States,Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,1,No,2016,No,New,55,55,55,Yes,TII,1.232182852
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,35259,United States,Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,4,Yes,2017,No,New,55,55,220,Yes,TII,1.232182852
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,36317,United States,Japan,ScanEagle,UAV,Aircraft,2012,No,4,No,2013,No,New,0.04,0.04,0.16,No,TII,1.232182852
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,54718,United States,Japan,F-135-100 (19500),turbofan,Engines,2012,Yes,1,Yes,2022,Yes,New,4,4,4,No,TII,1.232182852
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,54718,United States,Japan,F-135-100 (19500),turbofan,Engines,2012,Yes,1,Yes,2017,Yes,New,4,4,4,No,TII,1.232182852
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,54718,United States,Japan,F-135-100 (19500),turbofan,Engines,2012,Yes,1,Yes,2019,Yes,New,4,4,4,No,TII,1.232182852
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,54718,United States,Japan,F-135-100 (19500),turbofan,Engines,2012,Yes,1,Yes,2020,Yes,New,4,4,4,No,TII,1.232182852
United States,South Korea,Import,  All Products,Import (US$ Thousand),2012,60997692.67,54818,United States,South Korea,Harpoon Block-2,anti-ship missile/SSM,Missiles,2012,Yes,2,Yes,2018,Yes,New,1,1,2,No,TII,1.188718762
United States,South Korea,Import,  All Products,Import (US$ Thousand),2012,60997692.67,54818,United States,South Korea,Harpoon Block-2,anti-ship missile/SSM,Missiles,2012,Yes,11,No,2016,No,New,1,1,11,No,TII,1.188718762
United States,South Korea,Import,  All Products,Import (US$ Thousand),2012,60997692.67,54818,United States,South Korea,Harpoon Block-2,anti-ship missile/SSM,Missiles,2012,Yes,5,No,2017,No,New,1,1,5,No,TII,1.188718762
United States,South Korea,Import,  All Products,Import (US$ Thousand),2012,60997692.67,51625,United States,South Korea,AIM-9X,BVRAAM,Missiles,2012,No,3,No,2012,No,New,0.18,0.18,0.54,No,TII,1.188718762
United States,South Korea,Import,  All Products,Import (US$ Thousand),2012,60997692.67,51625,United States,South Korea,AIM-9X,BVRAAM,Missiles,2012,No,52,Yes,2013,No,New,0.18,0.18,9.36,No,TII,1.188718762
United States,South Korea,Import,  All Products,Import (US$ Thousand),2012,60997692.67,55721,United States,South Korea,aircraft engine 1001-2000,aircraft engine,Engines,2012,Yes,16,Yes,2016,No,New,0.5,0.5,8,No,TII,1.188718762
United States,South Korea,Import,  All Products,Import (US$ Thousand),2012,60997692.67,61054,United States,South Korea,Mk-45-4 127mm,naval gun,Naval weapons,2012,Yes,1,No,2018,No,New,7.5,7.5,7.5,No,TII,1.188718762
United States,South Korea,Import,  All Products,Import (US$ Thousand),2012,60997692.67,51740,United States,South Korea,JDAM,guided bomb,Missiles,2012,No,246,Yes,2013,Yes,New,0.02,0.02,4.92,No,TII,1.188718762
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,4,Yes,2016,Yes,New,1,1,4,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,26,Yes,2017,Yes,New,1,1,26,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,26,Yes,2018,Yes,New,1,1,26,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,20,Yes,2019,Yes,New,1,1,20,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,6,Yes,2020,Yes,New,1,1,6,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,10,Yes,2021,Yes,New,1,1,10,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,10,Yes,2022,Yes,New,1,1,10,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,55404,United States,Saudi Arabia,King Air,light transport aircraft,Aircraft,2012,No,6,Yes,2013,No,New,2.85,2.85,17.1,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,55404,United States,Saudi Arabia,King Air,light transport aircraft,Aircraft,2012,No,3,Yes,2014,Yes,New,2.85,2.85,8.55,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,55387,United States,Saudi Arabia,King Air ISR,AGS aircraft,Aircraft,2012,Yes,2,Yes,2016,Yes,New,11,11,22,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,55387,United States,Saudi Arabia,King Air ISR,AGS aircraft,Aircraft,2012,Yes,2,Yes,2015,Yes,New,11,11,22,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52515,United States,Saudi Arabia,MD-500E,light helicopter,Aircraft,2012,No,12,No,2013,No,New,0.7,0.7,8.4,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52507,United States,Saudi Arabia,F-110 (13500),turbofan,Engines,2012,Yes,10,Yes,2017,Yes,New,3.25,3.25,32.5,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52507,United States,Saudi Arabia,F-110 (13500),turbofan,Engines,2012,Yes,10,Yes,2018,Yes,New,3.25,3.25,32.5,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52507,United States,Saudi Arabia,F-110 (13500),turbofan,Engines,2012,Yes,5,Yes,2019,Yes,New,3.25,3.25,16.25,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52503,United States,Saudi Arabia,JDAM,guided bomb,Missiles,2012,No,600,Yes,2016,Yes,New,0.02,0.02,12,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52506,United States,Saudi Arabia,Harpoon Block-2,anti-ship missile/SSM,Missiles,2012,Yes,100,Yes,2017,Yes,New,1,1,100,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52506,United States,Saudi Arabia,Harpoon Block-2,anti-ship missile/SSM,Missiles,2012,Yes,100,Yes,2018,Yes,New,1,1,100,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52506,United States,Saudi Arabia,Harpoon Block-2,anti-ship missile/SSM,Missiles,2012,Yes,100,Yes,2019,Yes,New,1,1,100,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52506,United States,Saudi Arabia,Harpoon Block-2,anti-ship missile/SSM,Missiles,2012,Yes,80,Yes,2020,Yes,New,1,1,80,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52506,United States,Saudi Arabia,Harpoon Block-2,anti-ship missile/SSM,Missiles,2012,Yes,20,Yes,2016,Yes,New,1,1,20,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52499,United States,Saudi Arabia,DB-110,aircraft recce system,Sensors,2012,No,2,Yes,2016,Yes,New,4,4,8,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52499,United States,Saudi Arabia,DB-110,aircraft recce system,Sensors,2012,No,4,Yes,2014,Yes,New,4,4,16,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52499,United States,Saudi Arabia,DB-110,aircraft recce system,Sensors,2012,No,4,Yes,2015,Yes,New,4,4,16,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52509,United States,Saudi Arabia,AH-64E Apache,combat helicopter,Aircraft,2012,Yes,12,Yes,2015,No,New,15,15,180,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,59078,United States,Saudi Arabia,K-6 120mm,mortar,Artillery,2012,Yes,63,No,2013,No,Second hand,0.25,0.1,6.3,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52514,United States,Saudi Arabia,S-70L Black Hawk,transport helicopter,Aircraft,2012,No,12,Yes,2015,No,New,7.25,7.25,87,No,TII,1.235680895
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,52514,United States,Saudi Arabia,S-70L Black Hawk,transport helicopter,Aircraft,2012,No,12,Yes,2014,Yes,New,7.25,7.25,87,No,TII,1.235680895
Russia,Bangladesh,Import,  All Products,Import (US$ Thousand),2012,690707.6876,55955,Russia,Bangladesh,Metis-M,anti-tank missile,Missiles,2012,Yes,1200,Yes,2013,No,New,0.02,0.02,24,No,TII,0.367698293
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2012,10215334.48,55742,Russia,Belarus,9M338,SAM,Missiles,2012,Yes,100,Yes,2013,Yes,New,0.25,0.25,25,No,TII,17.72591324
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2012,10215334.48,55741,Russia,Belarus,Tor-M,mobile SAM system,Air defence systems,2012,Yes,4,No,2013,Yes,New,12.5,12.5,50,No,TII,17.72591324
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2012,10215334.48,53718,Russia,Belarus,Yak-130 -,trainer/combat aircraft,Aircraft,2012,No,4,Yes,2015,No,New,8.1,8.1,32.4,No,TII,17.72591324
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2012,10215334.48,56756,Russia,Belarus,48N6,SAM,Missiles,2012,Yes,150,Yes,2014,No,Second hand,1.1,0.44,66,No,TII,17.72591324
Russia,China,Import,  All Products,Import (US$ Thousand),2012,46332240.95,55123,Russia,China,AL-31 (13500),turbofan,Engines,2012,No,40,Yes,2019,No,New,3.25,3.25,130,No,TII,0.840508213
Russia,China,Import,  All Products,Import (US$ Thousand),2012,46332240.95,55123,Russia,China,AL-31 (13500),turbofan,Engines,2012,No,40,Yes,2018,No,New,3.25,3.25,130,No,TII,0.840508213
Russia,China,Import,  All Products,Import (US$ Thousand),2012,46332240.95,55123,Russia,China,AL-31 (13500),turbofan,Engines,2012,No,40,Yes,2017,No,New,3.25,3.25,130,No,TII,0.840508213
Russia,China,Import,  All Products,Import (US$ Thousand),2012,46332240.95,55123,Russia,China,AL-31 (13500),turbofan,Engines,2012,No,17,Yes,2020,Yes,New,3.25,3.25,55.25,No,TII,0.840508213
Russia,China,Import,  All Products,Import (US$ Thousand),2012,46332240.95,55376,Russia,China,Mi-17,transport helicopter,Aircraft,2012,No,8,Yes,2012,Yes,New,7.25,7.25,58,No,TII,0.840508213
Russia,China,Import,  All Products,Import (US$ Thousand),2012,46332240.95,55376,Russia,China,Mi-17,transport helicopter,Aircraft,2012,No,20,Yes,2014,No,New,7.25,7.25,145,No,TII,0.840508213
Russia,China,Import,  All Products,Import (US$ Thousand),2012,46332240.95,55376,Russia,China,Mi-17,transport helicopter,Aircraft,2012,No,24,Yes,2013,No,New,7.25,7.25,174,No,TII,0.840508213
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,54657,Russia,India,Konkurs,anti-tank missile,Missiles,2012,No,2000,Yes,2014,Yes,New,0.02,0.02,40,No,TII,0.708508501
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,54657,Russia,India,Konkurs,anti-tank missile,Missiles,2012,No,2000,Yes,2015,No,New,0.02,0.02,40,No,TII,0.708508501
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,54657,Russia,India,Konkurs,anti-tank missile,Missiles,2012,No,2000,Yes,2016,Yes,New,0.02,0.02,40,No,TII,0.708508501
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,54657,Russia,India,Konkurs,anti-tank missile,Missiles,2012,No,2000,No,2017,No,New,0.02,0.02,40,No,TII,0.708508501
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,54657,Russia,India,Konkurs,anti-tank missile,Missiles,2012,No,2000,Yes,2013,No,New,0.02,0.02,40,No,TII,0.708508501
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,54752,Russia,India,BrahMos AIR,anti-ship/land-attack missile,Missiles,2012,Yes,5,Yes,2022,Yes,New,1.4,1.4,7,Yes,TII,0.708508501
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,51356,Russia,India,Su-30MK,FGA aircraft,Aircraft,2012,No,10,Yes,2016,No,New,55,55,550,Yes,TII,0.708508501
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,51356,Russia,India,Su-30MK,FGA aircraft,Aircraft,2012,No,8,Yes,2013,Yes,New,55,55,440,Yes,TII,0.708508501
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,51356,Russia,India,Su-30MK,FGA aircraft,Aircraft,2012,No,4,Yes,2017,Yes,New,55,55,220,Yes,TII,0.708508501
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,51356,Russia,India,Su-30MK,FGA aircraft,Aircraft,2012,No,10,Yes,2014,No,New,55,55,550,Yes,TII,0.708508501
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,51356,Russia,India,Su-30MK,FGA aircraft,Aircraft,2012,No,10,Yes,2015,No,New,55,55,550,Yes,TII,0.708508501
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,55440,Russia,Iraq,Mi-28N,combat helicopter,Aircraft,2012,Yes,3,Yes,2014,No,New,15.5,15.5,46.5,No,TII,0.216081704
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,55440,Russia,Iraq,Mi-28N,combat helicopter,Aircraft,2012,Yes,8,Yes,2015,No,New,15.5,15.5,124,No,TII,0.216081704
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,55440,Russia,Iraq,Mi-28N,combat helicopter,Aircraft,2012,Yes,8,Yes,2016,No,New,15.5,15.5,124,No,TII,0.216081704
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,57956,Russia,Iraq,Igla-S,portable SAM,Missiles,2012,Yes,100,Yes,2014,No,New,0.08,0.08,8,No,TII,0.216081704
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,57956,Russia,Iraq,Igla-S,portable SAM,Missiles,2012,Yes,200,Yes,2015,Yes,New,0.08,0.08,16,No,TII,0.216081704
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,57956,Russia,Iraq,Igla-S,portable SAM,Missiles,2012,Yes,200,Yes,2016,Yes,New,0.08,0.08,16,No,TII,0.216081704
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,6,Yes,2016,Yes,New,11,11,66,No,TII,0.216081704
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,14,Yes,2018,No,New,11,11,154,No,TII,0.216081704
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,10,Yes,2017,Yes,New,11,11,110,No,TII,0.216081704
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,6,Yes,2014,No,New,11,11,66,No,TII,0.216081704
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,12,Yes,2015,No,New,11,11,132,No,TII,0.216081704
Russia,Bangladesh,Export,  All Products,Export (US$ Thousand),2012,827032.2769,55955,Russia,Bangladesh,Metis-M,anti-tank missile,Missiles,2012,Yes,1200,Yes,2013,No,New,0.02,0.02,24,No,TII,0.367698293
Russia,Belarus,Export,  All Products,Export (US$ Thousand),2012,14762304.9,55742,Russia,Belarus,9M338,SAM,Missiles,2012,Yes,100,Yes,2013,Yes,New,0.25,0.25,25,No,TII,17.72591324
Russia,Belarus,Export,  All Products,Export (US$ Thousand),2012,14762304.9,55741,Russia,Belarus,Tor-M,mobile SAM system,Air defence systems,2012,Yes,4,No,2013,Yes,New,12.5,12.5,50,No,TII,17.72591324
Russia,Belarus,Export,  All Products,Export (US$ Thousand),2012,14762304.9,53718,Russia,Belarus,Yak-130 -,trainer/combat aircraft,Aircraft,2012,No,4,Yes,2015,No,New,8.1,8.1,32.4,No,TII,17.72591324
Russia,Belarus,Export,  All Products,Export (US$ Thousand),2012,14762304.9,56756,Russia,Belarus,48N6,SAM,Missiles,2012,Yes,150,Yes,2014,No,Second hand,1.1,0.44,66,No,TII,17.72591324
Russia,China,Export,  All Products,Export (US$ Thousand),2012,29953376.57,55123,Russia,China,AL-31 (13500),turbofan,Engines,2012,No,40,Yes,2019,No,New,3.25,3.25,130,No,TII,0.840508213
Russia,China,Export,  All Products,Export (US$ Thousand),2012,29953376.57,55123,Russia,China,AL-31 (13500),turbofan,Engines,2012,No,40,Yes,2018,No,New,3.25,3.25,130,No,TII,0.840508213
Russia,China,Export,  All Products,Export (US$ Thousand),2012,29953376.57,55123,Russia,China,AL-31 (13500),turbofan,Engines,2012,No,40,Yes,2017,No,New,3.25,3.25,130,No,TII,0.840508213
Russia,China,Export,  All Products,Export (US$ Thousand),2012,29953376.57,55123,Russia,China,AL-31 (13500),turbofan,Engines,2012,No,17,Yes,2020,Yes,New,3.25,3.25,55.25,No,TII,0.840508213
Russia,China,Export,  All Products,Export (US$ Thousand),2012,29953376.57,55376,Russia,China,Mi-17,transport helicopter,Aircraft,2012,No,8,Yes,2012,Yes,New,7.25,7.25,58,No,TII,0.840508213
Russia,China,Export,  All Products,Export (US$ Thousand),2012,29953376.57,55376,Russia,China,Mi-17,transport helicopter,Aircraft,2012,No,20,Yes,2014,No,New,7.25,7.25,145,No,TII,0.840508213
Russia,China,Export,  All Products,Export (US$ Thousand),2012,29953376.57,55376,Russia,China,Mi-17,transport helicopter,Aircraft,2012,No,24,Yes,2013,No,New,7.25,7.25,174,No,TII,0.840508213
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,54657,Russia,India,Konkurs,anti-tank missile,Missiles,2012,No,2000,Yes,2014,Yes,New,0.02,0.02,40,No,TII,0.708508501
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,54657,Russia,India,Konkurs,anti-tank missile,Missiles,2012,No,2000,Yes,2015,No,New,0.02,0.02,40,No,TII,0.708508501
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,54657,Russia,India,Konkurs,anti-tank missile,Missiles,2012,No,2000,Yes,2016,Yes,New,0.02,0.02,40,No,TII,0.708508501
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,54657,Russia,India,Konkurs,anti-tank missile,Missiles,2012,No,2000,No,2017,No,New,0.02,0.02,40,No,TII,0.708508501
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,54657,Russia,India,Konkurs,anti-tank missile,Missiles,2012,No,2000,Yes,2013,No,New,0.02,0.02,40,No,TII,0.708508501
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,54752,Russia,India,BrahMos AIR,anti-ship/land-attack missile,Missiles,2012,Yes,5,Yes,2022,Yes,New,1.4,1.4,7,Yes,TII,0.708508501
